Time_s,Altitude_m,Speed_mps,Battery_SOC,Voltage_V,Current_A,Power_W,Temperature_C,MotorRPM,WindSpeed_mps,Signal,Latitude,Longitude,Roll,Pitch,Yaw,Distance_km
272,150,13.9070812993011,76.4266666666667,15.712,5.13745742115039,80.719731001115,35.44,5100.70663519977,3.38676450283352,89.84,22.57532,88.367264,5.92936021366331,5.32070021343426,190.4,3.3516979932074
273,150,13.8881500252564,76.34,15.708,5.09034422691237,79.9591271163394,35.46,5109.28191936762,3.3692144502707,89.81,22.57533,88.367276,6.18829946438342,5.43911060958286,191.1,3.36558614323265
274,150,13.8675195436353,76.2533333333333,15.704,5.04265313793128,79.1898248780728,35.48,5117.08415980796,3.35203131757675,89.78,22.57534,88.367288,6.44337122937614,5.55534543400813,191.8,3.37945366277629
275,150,13.8452084204787,76.1666666666667,15.7,4.99468921442576,78.4166206664844,35.5,5124.09385498302,3.33521897088403,89.75,22.57535,88.3673,6.69441609709128,5.66935819433008,192.5,3.39329887119677
276,150,13.8212367342915,76.08,15.696,4.94675926182429,77.6443333735941,35.52,5130.29348430544,3.31878119289961,89.72,22.57536,88.367312,6.9412771726584,5.78110328696474,193.2,3.40712010793106
277,150,13.7956260579732,75.9933333333333,15.692,4.89916986825753,76.8777735726972,35.54,5135.66755193061,3.3027216820542,89.69,22.57537,88.367324,7.18380017594094,5.89053601536495,193.9,3.42091573398903
278,150,13.7683994394038,75.9066666666667,15.688,4.85222544344049,76.1217127566944,35.56,5140.20262548824,3.28704405167,89.66,22.57538,88.367336,7.42183353795629,5.99761260789846,194.6,3.43468413342843
279,150,13.7395813807024,75.82,15.684,4.8062262714892,75.3808528420366,35.58,5143.88736965625,3.27175182914769,89.63,22.57539,88.367348,7.65522849560154,6.10229023535591,195.3,3.44842371480914
280,150,13.7091978161766,75.7333333333333,15.68,4.76146659012714,74.6597961331935,35.6,5146.7125744932,3.25684845517282,89.6,22.5754,88.36736,7.88383918462547,6.204527028082,196,3.46213291262531
281,150,13.6772760889836,75.6466666666667,15.676,4.7182327085679,73.9630159395104,35.62,5148.67117845834,3.24233728294168,89.57,22.57541,88.367372,8.10752273078906,6.30428209272278,196.7,3.4758101887143
282,150,13.6438449265232,75.56,15.672,4.67680117611329,73.2948280320475,35.64,5149.75828606177,3.2282215774068,89.54,22.57542,88.367384,8.32613933915717,6.40151552858245,197.4,3.48945403364082
283,150,13.6089344145852,75.4733333333333,15.668,4.63743701318156,72.6593631225287,35.66,5149.97118010064,3.21450451454236,89.51,22.57543,88.367396,8.53955238146584,6.49618844358308,198.1,3.50306296805541
284,150,13.5725759702739,75.3866666666667,15.664,4.60039201608112,72.0605405398946,35.68,5149.30932845073,3.20118918062964,89.48,22.57544,88.367408,8.74762848151052,6.58826296982098,198.8,3.51663554402568
285,150,13.534802313735,75.3,15.66,4.56590314637345,71.5020432722083,35.7,5147.77438539647,3.18827857156261,89.45,22.57545,88.36742,8.95023759850185,6.67770227871328,199.5,3.53017034633941
286,150,13.4956474387098,75.2133333333333,15.656,4.5341910151278,70.9872945328409,35.72,5145.37018749611,3.17577559217384,89.42,22.57546,88.367432,9.14725310833694,6.76447059572893,200.2,3.54366599377812
287,150,13.4551465819429,75.1266666666667,15.652,4.50545847176316,70.5194360000369,35.74,5142.10274399234,3.16368305558094,89.39,22.57547,88.367444,9.33855188273525,6.84853321469804,200.9,3.55712114036007
288,150,13.4133361914718,75.04,15.648,4.47988930650421,70.1013078681779,35.76,5137.98022179225,3.15200368255362,89.36,22.57548,88.367456,9.52401436618984,6.92985651169383,201.6,3.57053447655154
289,150,13.3702538938256,74.9533333333333,15.644,4.45764707475116,69.7354308374072,35.78,5133.01292505437,3.14074010090156,89.33,22.57549,88.367468,9.70352465068561,7.00840795848179,202.3,3.58390473044537
290,150,13.3259384601644,74.8666666666667,15.64,4.43887405088328,69.4239901558145,35.8,5127.21326943364,3.1298948448831,89.3,22.5755,88.36748,9.87697054813807,7.08415613553055,203,3.59723066890553
291,150,13.2804297713871,74.78,15.636,4.42369031818838,69.1688218151935,35.82,5120.5957510487,3.1194703546351,89.27,22.57551,88.367492,10.0442436605072,7.15707074457926,203.7,3.61051109867692
292,150,13.2337687822421,74.6933333333333,15.632,4.41219300073964,68.9714009875621,35.84,5113.17691024918,3.10946897562387,89.24,22.57552,88.367504,10.2052394475428,7.22712262075647,204.4,3.62374486745916
293,150,13.1859974844699,74.6066666666667,15.628,4.40445564213292,68.8328327752533,35.86,5104.97529027341,3.09989295811752,89.21,22.57553,88.367516,10.3598572921185,7.29428374424573,205.1,3.63693086494363
294,150,13.1371588690141,74.52,15.624,4.40052773505876,68.753845332558,35.88,5096.01139090003,3.09074445667957,89.18,22.57554,88.367528,10.5080005631146,7.35852725149311,205.8,3.65006802381264
295,150,13.0872968873322,74.4333333333333,15.62,4.40043440471802,68.7347854016955,35.9,5086.30761720914,3.08202552968425,89.15,22.57555,88.36754,10.6495766758089,7.41982744595229,206.5,3.66315532069997
296,150,13.036456411842,74.3466666666667,15.616,4.4041762481064,68.7756162904296,35.92,5075.88822358136,3.07373813885337,89.12,22.57556,88.367552,10.7844971497395,7.47815980836279,207.2,3.67619177711182
297,150,12.9846831955398,74.26,15.612,4.41172933019565,68.8759183030144,35.94,5064.77925307443,3.06588414881488,89.09,22.57557,88.367564,10.9126776640021,7.53350100655742,207.9,3.68917646030736
298,150,12.9320238308257,74.1733333333333,15.608,4.42304533703607,69.0348916204589,35.96,5053.00847232919,3.05846532668342,89.06,22.57558,88.367576,11.0340381099476,7.58582890479477,208.6,3.70210848413818
299,150,12.8785257075737,74.0866666666667,15.604,4.43805188480095,69.251361610434,35.98,5040.60530216739,3.05148334166267,89.03,22.57559,88.367588,11.1485026412479,7.63512257261323,209.3,3.71498700984576
300,150,12.8242369704835,74,15.6,4.45665298279603,69.523786531618,36,5027.60074405499,3.04493976466981,89,22.5756,88.3676,11.2559997212969,7.68136229320293,210,3.72781124681624
301,150,12.7692064757542,73.9133333333333,15.596,4.47872964747233,69.8502675819785,36.02,5014.02730261463,3.03883606798204,88.97,22.57561,88.367612,11.3564621679186,7.72452957129214,210.7,3.74058045329199
302,150,12.7134837471167,73.8266666666667,15.592,4.50414066351488,70.2285612255239,36.04,4999.918904381,3.03317362490538,88.94,22.57562,88.367624,11.4498271953542,7.76460714054519,211.4,3.75329393703911
303,150,12.6571189312654,73.74,15.588,4.53272348713876,70.6560937175189,36.06,4985.31081300216,3.02795370946563,88.91,22.57563,88.367636,11.5360364535006,7.80157897046874,212.1,3.76595105597038
304,150,12.6001627527302,73.6533333333333,15.584,4.56429528581467,71.1299777341359,36.08,4970.23954109883,3.02317749612174,88.88,22.57564,88.367648,11.6150360643778,7.83543027282377,212.8,3.77855121872311
305,150,12.5426664682273,73.5666666666667,15.58,4.59865410777319,71.6470309991063,36.1,4954.74275900179,3.01884605950157,88.85,22.57565,88.36766,11.6867766558006,7.86614750754068,213.5,3.79109388519133
306,150,12.4846818205318,73.48,15.576,4.63558017380686,72.2037967872156,36.12,4938.85920059571,3.01496037416007,88.82,22.57566,88.367672,11.7512133922344,7.89371838813514,214.2,3.80357856701186
307,150,12.426260991913,73.3933333333333,15.572,4.67483728310716,72.7965661725446,36.14,4922.62856650462,3.01152131436007,88.79,22.57567,88.367684,11.8083060028166,7.91813188662252,214.9,3.81600482800378
308,150,12.3674565571732,73.3066666666667,15.568,4.71617432414358,73.4214018782672,36.16,4906.091424861,3.00852965387551,88.76,22.57568,88.367696,11.858018806524,7.93937823792893,215.6,3.82837228456095
309,150,12.3083214363345,73.22,15.564,4.75932688092049,74.0741635746465,36.18,4889.28910990656,3.00598606581737,88.73,22.57569,88.367708,11.9003207344725,7.95744894379714,216.3,3.84068060599729
310,150,12.2489088470141,73.1333333333333,15.56,4.80401892433717,74.7505344626863,36.2,4872.26361867823,3.00389112248224,88.7,22.5757,88.36772,11.9351853493341,7.97233677618574,217,3.8529295148443
311,150,12.1892722565323,73.0466666666667,15.556,4.84996457783204,75.4460489727552,36.22,4855.05750603737,3.00224529522353,88.67,22.57571,88.367732,11.9625908618594,7.98403578016027,217.7,3.86511878710083
312,150,12.1294653337951,72.96,15.552,4.89686994601712,76.1561214004582,36.24,4837.7137783048,3.00104895434543,88.64,22.57572,88.367744,11.9825201444953,7.99254127627512,218.4,3.87724825243463
313,150,12.0695419009962,72.8733333333333,15.548,4.94443499460553,76.8760752961267,36.26,4820.27578576744,3.00030236901959,88.61,22.57573,88.367756,11.9949607420886,7.99784986244526,219.1,3.88931779433562
314,150,12.0095558851803,72.7866666666667,15.544,4.99235546960703,77.6011734195717,36.28,4802.78711432508,3.00000570722456,88.58,22.57574,88.367768,11.999904879671,7.999959415307,219.8,3.9013273502208
315,150,11.9495612697127,72.7,15.54,5.04032484351529,78.3266480682275,36.3,4785.29147654841,3.000159035708,88.55,22.57575,88.36778,11.9973494673174,7.99886909106732,220.5,3.91327691149052
316,150,11.8896120456979,72.6133333333333,15.536,5.08803627603781,79.0477315845235,36.32,4767.83260242031,3.00076231997163,88.52,22.57576,88.367792,11.9872961020773,7.99457932584138,221.2,3.92516652353621
317,150,11.8297621633909,72.5266666666667,15.532,5.13518457682676,79.7596868472732,36.34,4750.45413003371,3.00181542427905,88.49,22.57577,88.367804,11.9697510669767,7.98709183547807,221.9,3.9369962856996
318,150,11.7700654836463,72.44,15.528,5.18146815765561,80.4578375520763,36.36,4733.19949651903,3.00331811168622,88.46,22.57578,88.367816,11.9447253270914,7.97640961487371,222.6,3.94876635118325
319,150,11.7105757294462,72.3533333333333,15.524,5.22659096155464,81.1375980871743,36.38,4716.11182947403,3.00527004409483,88.43,22.57579,88.367828,11.9122345226944,7.96253693677411,223.3,3.9604769269127
320,150,11.651346437554,72.2666666666667,15.52,5.27026435656523,81.7945028138924,36.4,4699.23383916723,3.00767078232832,88.4,22.5758,88.36784,11.8722989594806,7.94547935006554,224,3.97212827335025
321,150,11.5924309103347,72.18,15.516,5.31220898199936,82.4242345647021,36.42,4682.6077117845,3.0105197862307,88.37,22.57581,88.367852,11.8249435958771,7.92524367755526,224.7,3.98372070426059
322,150,11.533882167786,72.0933333333333,15.512,5.35215653539471,83.0226521770427,36.44,4666.2750039856,3.01381641478813,88.34,22.57582,88.367864,11.7701980274448,7.90183801324246,225.4,3.99525458642837
323,150,11.4757528998242,72.0066666666667,15.508,5.38985148873476,83.5858168872987,36.46,4650.27653903409,3.01755992627308,88.31,22.57583,88.367876,11.7080964683818,7.87527171908081,226.1,4.0067303393282
324,150,11.418095418867,71.92,15.504,5.42505272295615,84.1100174167121,36.48,4634.65230476054,3.02174947841126,88.28,22.57584,88.367888,11.638677730141,7.84555542123374,226.8,4.01814843474706
325,150,11.3609616127555,71.8333333333333,15.5,5.45753507028776,84.5917935894603,36.5,4619.44135361366,3.02638412857112,88.25,22.57585,88.3679,11.5619851971743,7.81270100582419,227.5,4.02950939635982
326,150,11.3044028980586,71.7466666666667,15.496,5.48709075455611,85.0279583326015,36.52,4604.68170504963,3.03146283397592,88.22,22.57586,88.367912,11.4780667998181,7.77672161418027,228.2,4.04081379925788
327,150,11.2484701738021,71.66,15.492,5.51353072024376,85.4156179180164,36.54,4590.41025050317,3.03698445193837,88.19,22.57587,88.367924,11.3869749843393,7.73763163757891,228.9,4.05206226943168
328,150,11.1932137756625,71.5733333333333,15.488,5.53668584179948,85.7521903177904,36.56,4576.66266117822,3.04294774011772,88.16,22.57588,88.367936,11.2887666801573,7.69544671148957,229.6,4.06325548320734
329,150,11.1386834306683,71.4866666666667,15.484,5.5564080054646,86.0354215566139,36.58,4563.47329888849,3.0493513567993,88.13,22.57589,88.367948,11.1835032642654,7.65018370932022,230.3,4.07439416663801
330,150,11.0849282124494,71.4,15.48,5.57257105669562,86.2633999576482,36.6,4550.87513017081,3.05619386119636,88.1,22.5759,88.36796,11.0712505228721,7.60186073566823,231,4.08547909485046
331,150,11.0319964970737,71.3133333333333,15.476,5.58507160712277,86.434568191832,36.62,4538.89964388598,3.06347371377428,88.07,22.57591,88.367972,10.9520786102867,7.55049711907877,231.7,4.09651109134753
332,150,10.9799359195125,71.2266666666667,15.472,5.59382969588277,86.5477330546982,36.64,4527.576772513,3.07118927659694,88.04,22.57592,88.367984,10.8260620050755,7.49611340431363,232.4,4.10749102726705
333,150,10.9287933307714,71.14,15.468,5.59878930109545,86.6020729093445,36.66,4516.93481733346,3.07933881369526,88.01,22.57593,88.367996,10.6932794635147,7.43873134413361,233.1,4.11841982059782
334,150,10.8786147557284,71.0533333333333,15.464,5.59991869821263,86.5971427491601,36.68,4507.00037769309,3.08792049145776,87.98,22.57594,88.368008,10.5538139703704,7.3783738905977,233.8,4.12929843535355
335,150,10.8294453517139,70.9666666666667,15.46,5.59721066294694,86.5328768491596,36.7,4497.79828451723,3.09693237904317,87.95,22.57595,88.36802,10.4077526870361,7.31506518588256,234.5,4.14012788070526
336,150,10.7813293678729,70.88,15.456,5.59068251748262,86.4095889902114,36.72,4489.35153824647,3.10637244881478,87.92,22.57596,88.368032,10.2551868970594,7.24883055262596,235.2,4.15090921007313
337,150,10.7343101053429,70.7933333333333,15.452,5.58037601967267,86.2279702559821,36.74,4481.68125134751,3.11623857679673,87.89,22.57597,88.368044,10.0962119490927,7.1796964837981,235.9,4.16164352017848
338,150,10.6884298782867,70.7066666666667,15.448,5.56635709593106,85.989084417943,36.76,4474.80659554297,3.12652854315184,87.86,22.57598,88.368056,9.9309271973038,7.10769063210473,236.6,4.17233195005676
339,150,10.6437299758117,70.62,15.444,5.54871541952868,85.6943609392009,36.78,4468.74475389213,3.1372400326811,87.83,22.57599,88.368068,9.75943593928219,7.03284179892646,237.3,4.18297568003257
340,150,10.6002506248129,70.5333333333333,15.44,5.52756383699043,85.3455856431323,36.8,4463.51087784216,3.14837063534454,87.8,22.576,88.36808,9.58184535148188,6.9551799227986,238,4.19357593065739
341,150,10.5580309537716,70.4466666666667,15.436,5.50303764626256,84.9448891077089,36.82,4459.11804935743,3.15991784680352,87.77,22.57601,88.368092,9.39826642223943,6.87473606743611,238.7,4.20413396161116
342,150,10.5171089575419,70.36,15.432,5.47529373126752,84.4947328609204,36.84,4455.57724822143,3.17187906898419,87.74,22.57602,88.368104,9.20881388240985,6.79154240930858,239.4,4.2146510705687
343,150,10.4775214631582,70.2733333333333,15.428,5.44450955838224,83.9978934667212,36.86,4452.89732459296,3.184251610662,87.71,22.57603,88.368116,9.01360613366359,6.70563222477001,240.1,4.22512859203186
344,150,10.4393040966935,70.1866666666667,15.424,5.41088204125896,83.4574446043783,36.88,4451.08497688544,3.19703268806729,87.68,22.57604,88.368128,8.81276517448936,6.61703987674877,240.8,4.23556789612855
345,150,10.402491251198,70.1,15.42,5.37462628124984,82.8767372568725,36.9,4450.14473502427,3.21021942551155,87.65,22.57605,88.36814,8.60641652394895,6.52580080100285,241.5,4.24597038737975
346,150,10.3671160557478,70.0133333333333,15.416,5.33597419149232,82.2593781360456,36.92,4450.07894912445,3.22380885603449,87.62,22.57606,88.368152,8.39468914323202,6.43195149194606,242.2,4.2563375034355
347,150,10.333210345631,69.9266666666667,15.412,5.29517301345654,81.6092064833921,36.94,4450.88778361645,3.23779792207157,87.59,22.57607,88.368164,8.17771535505949,6.33552948805069,242.9,4.26667071378113
348,150,10.3008046336983,69.84,15.408,5.2524837354436,80.9302693957151,36.96,4452.56921683528,3.25218347614196,87.56,22.57608,88.368176,7.95563076098618,6.2365733568327,243.6,4.27697151841483
349,150,10.2699280829029,69.7533333333333,15.404,5.20817942315115,80.2267958342203,36.98,4455.11904607357,3.26696228155666,87.53,22.57609,88.368188,7.72857415665423,6.13512267942518,244.3,4.28724144649773
350,150,10.2406084800567,69.6666666666667,15.4,5.16254347298472,79.5031694839647,37,4458.53089808614,3.28213101314682,87.5,22.5761,88.3682,7.49668744505031,6.03121803474644,245,4.29748205497779
351,150,10.212872210823,69.58,15.396,5.1158677992879,78.7639006378364,37.02,4462.79624501984,3.29768625801181,87.47,22.57611,88.368212,7.26011554782094,5.92490098326896,245.7,4.30769492718861
352,150,10.186744235972,69.4933333333333,15.392,5.06845096708669,78.0135972853983,37.04,4467.90442572866,3.31362451628717,87.44,22.57612,88.368224,7.01900631470114,5.81621405039581,246.4,4.31788167142458
353,150,10.1622480689176,69.4066666666667,15.388,5.02059628229225,77.2569355919132,37.06,4473.84267242112,3.32994220193202,87.41,22.57613,88.368236,6.77351043111317,5.70520070945098,247.1,4.3280439194935
354,150,10.1394057545566,69.32,15.384,4.97260985157813,76.4986299566779,37.08,4480.59614257309,3.34663564353593,87.38,22.57614,88.368248,6.52378132399306,5.5919053642907,247.8,4.33818332524806
355,150,10.1182378494302,69.2333333333333,15.38,4.92479862434214,75.7434028423821,37.1,4488.1479560263,3.36370108514497,87.35,22.57615,88.36826,6.26997506590368,5.47637333154245,248.5,4.34830156309749
356,150,10.0987634032241,69.1466666666667,15.376,4.87746842927776,74.9959545685748,37.12,4496.47923718005,3.38113468710676,87.32,22.57616,88.368272,6.01225027749462,5.35865082247892,249.2,4.35840032650071
357,150,10.0809999416256,69.06,15.372,4.83092201811411,74.2609332624501,37.14,4505.56916217028,3.39893252693442,87.29,22.57617,88.368284,5.75076802836931,5.23878492453412,249.9,4.36848132644234
358,150,10.0649634505509,68.9733333333333,15.368,4.78545712903813,73.542905159058,37.16,4515.39501091848,3.41709060018907,87.26,22.57618,88.368296,5.48569173642185,5.11682358246905,250.6,4.37854628989289
359,150,10.0506683617597,68.8866666666667,15.364,4.74136458218618,72.8463254407085,37.18,4525.93222391997,3.43560482138082,87.23,22.57619,88.368308,5.21718706570612,4.99281557919439,251.3,4.38859695825465
360,150,10.038127539867,68.8,15.36,4.69892641938766,72.1755098017944,37.2,4537.15446362991,3.45447102488802,87.2,22.5762,88.36832,4.94542182290108,4.86681051625804,252,4.39863508579451
361,150,10.027352270766,68.7133333333333,15.356,4.65841410005977,71.5346069205179,37.22,4549.03368029348,3.47368496589448,87.17,22.57621,88.368332,4.67056585243715,4.73885879400513,252.7,4.40866243806528
362,150,10.0183522514716,68.6266666666667,15.352,4.62008676479367,70.9275720131125,37.24,4561.54018205558,3.49324232134451,87.14,22.57622,88.368344,4.39279093034893,4.60901159141855,253.4,4.41868079031675
363,150,10.0111355813936,68.54,15.348,4.584189577739,70.3581416391382,37.26,4574.64270917506,3.51313869091565,87.11,22.57623,88.368356,4.11227065692076,4.47732084564808,254.1,4.42869192589814
364,150,10.0057087550481,68.4533333333333,15.344,4.55095215838997,69.8298099183357,37.28,4588.3085121578,3.53336959800869,87.08,22.57624,88.368368,3.82918034819223,4.34383923123617,254.8,4.43869763465319
365,150,10.0020766562124,68.3666666666667,15.34,4.52058711280423,69.3458063104169,37.3,4602.50343361335,3.55393049075487,87.05,22.57625,88.36838,3.54369692639125,4.20862013904884,255.5,4.4486997113094
366,150,10.0002425535303,68.28,15.336,4.49328867364961,68.9090750990905,37.32,4617.19199363064,3.57481674304008,87.02,22.57626,88.368392,3.25599880936359,4.07171765492008,256.2,4.45869995386293
367,150,10.0002080975705,68.1933333333333,15.332,4.46923145777791,68.5222567106509,37.34,4632.33747845929,3.59602365554565,86.99,22.57627,88.368404,2.96626579906742,3.9331865380182,256.9,4.4687001619605
368,150,10.0019733193409,68.1066666666667,15.328,4.44856934927292,68.1876709856553,37.36,4647.90203227484,3.61754645680575,86.96,22.57628,88.368416,2.67467896920295,3.7930821989429,257.6,4.47870213527985
369,150,10.0055366302612,68.02,15.324,4.43143451511746,67.9073025096599,37.38,4663.8467517986,3.63938030428088,86.93,22.57629,88.368428,2.38142055204731,3.65146067756178,258.3,4.48870767191011
370,150,10.010894823592,67.9333333333333,15.32,4.41793655977569,67.6827880957636,37.4,4680.13178353564,3.66152028544748,86.9,22.5763,88.36844,2.0866738245652,3.50837862059512,259,4.4987185667337
371,150,10.018043077321,67.8466666666667,15.316,4.40816182409861,67.5154064978943,37.42,4696.71642338767,3.68396141890318,86.87,22.57631,88.368452,1.79062299386691,3.36389325895799,259.7,4.50873660981102
372,150,10.0269749585024,67.76,15.312,4.40217283303724,67.4060704194663,37.44,4713.55921839218,3.70669865548763,86.84,22.57632,88.368464,1.49345308208474,3.21806238486858,260.4,4.51876358476952
373,150,10.0376824290459,67.6733333333333,15.308,4.40000789569631,67.3553208673192,37.46,4730.61807033323,3.72972687941853,86.81,22.57633,88.368476,1.19534981074027,3.07094432873216,261.1,4.52880126719857
374,150,10.0501558529508,67.5866666666667,15.304,4.40168086028673,67.3633238858281,37.48,4747.85034096503,3.75304090944263,86.78,22.57634,88.368488,0.896499484674417,2.92259793580962,261.8,4.53885142305152
375,150,10.0643840049775,67.5,15.3,4.40718102554428,67.4298696908275,37.5,4765.2129585854,3.77663550000154,86.75,22.57635,88.3685,0.597088875612943,2.77308254268021,262.5,4.5489158070565
376,150,10.0803540807495,67.4133333333333,15.296,4.41647320918121,67.5543742076358,37.52,4782.66252569257,3.80050534241191,86.72,22.57636,88.368512,0.297305105440293,2.62245795350766,263.2,4.55899616113725
377,150,10.0980517082767,67.3266666666667,15.292,4.4294979729328,67.7358830020884,37.54,4800.15542745633,3.82464506605992,86.69,22.57637,88.368524,-0.00266447074555824,2.47078441611936,263.9,4.56909421284552
378,150,10.1174609608888,67.24,15.288,4.44617200275941,67.9730775781859,37.56,4817.64794073238,3.84904923960957,86.66,22.57638,88.368536,-0.302632381723926,2.31812259790795,264.6,4.57921167380641
379,150,10.1385643715685,67.1533333333333,15.284,4.46638864177204,68.2642840008438,37.58,4835.09634334748,3.87371237222477,86.63,22.57639,88.368548,-0.602411157314804,2.16453356156528,265.3,4.58935023817798
380,150,10.1613429486706,67.0666666666667,15.28,4.4900185724724,68.6074837873783,37.6,4852.45702338203,3.89862891480472,86.6,22.5764,88.36856,-0.901813445541712,2.01007874065804,266,4.59951158112665
381,150,10.1857761930134,66.98,15.276,4.51691064394366,69.0003269968833,37.62,4869.68658817722,3.92379326123248,86.57,22.57641,88.368572,-1.20065212972045,1.85481991505523,266.7,4.60969735731967
382,150,10.2118421163259,66.8933333333333,15.272,4.5468928387004,69.4401474326326,37.64,4886.74197279404,3.94919974963624,86.54,22.57642,88.368584,-1.49874044540103,1.698819186217,267.4,4.61990919943599
383,150,10.2395172610368,66.8066666666667,15.268,4.5797733730136,69.9239798591716,37.66,4903.58054765321,3.97484266366331,86.51,22.57643,88.368596,-1.79589209708934,1.54213895235491,268.1,4.63014871669703
384,150,10.2687767213837,66.72,15.264,4.61534192367191,70.4485791229281,37.68,4920.16022508696,4.0007162337662,86.48,22.57644,88.368608,-2.09192137467578,1.38484188347345,268.8,4.64041749341841
385,150,10.2995941658273,66.6333333333333,15.26,4.65337097333256,71.0104410530549,37.7,4936.43956453623,4.02681463850079,86.45,22.57645,88.36862,-2.386643269498,1.22699089630291,269.5,4.65071708758424
386,150,10.3319418607477,66.5466666666667,15.256,4.69361726585585,71.6058250078968,37.72,4952.37787613051,4.05313200583613,86.42,22.57646,88.368632,-2.67987358996541,1.06864912913352,270.2,4.66104902944499
387,150,10.3657906954028,66.46,15.252,4.73582336231434,72.2307779220183,37.74,4967.93532239133,4.07966241447559,86.39,22.57647,88.368644,-2.97142907667273,0.909879916560934,270.9,4.67141482014039
388,150,10.4011102081263,66.3733333333333,15.248,4.77971928772343,72.8811596992069,37.76,4983.07301780519,4.10639989518914,86.36,22.57648,88.368656,-3.26112751693133,0.750746764153299,271.6,4.68181593034852
389,150,10.4378686137407,66.2866666666667,15.244,4.82502425795999,73.5526697883421,37.78,4997.75312601713,4.13333843215643,86.33,22.57649,88.368668,-3.54878785864613,0.591313323049818,272.3,4.69225379896226
390,150,10.4760328321619,66.2,15.24,4.87144847582247,74.2408747715344,37.8,5011.93895440186,4.16047196432028,86.3,22.5765,88.36868,-3.83423032346728,0.431643364501198,273,4.70272983179442
391,150,10.5155685181696,66.1133333333333,15.236,4.91869498474408,74.9412367875608,37.82,5025.59504577626,4.18779438675043,86.27,22.57651,88.368692,-4.11727651914588,0.271800754361938,273.7,4.71324540031259
392,150,10.5564400923147,66.0266666666667,15.232,4.9664615683014,75.649142608367,37.84,5038.68726702385,4.21529955201709,86.24,22.57652,88.368704,-4.39774955102314,0.111849427544902,274.4,4.7238018404049
393,150,10.5986107729394,65.94,15.228,5.01444268336817,76.3599331823305,37.86,5051.1828944098,4.24298127157412,86.21,22.57653,88.368716,-4.67547413258394,-0.0481466375518528,275.1,4.73440045117784
394,150,10.6420426092776,65.8533333333333,15.224,5.06233141454856,77.0689334550873,37.88,5063.05069537325,4.2708333171514,86.18,22.57654,88.368728,-4.95027669500513,-0.208123444635527,275.8,4.74504249378712
395,150,10.686696515608,65.7666666666667,15.22,5.10982143738835,77.7714822770507,37.9,5074.26100659242,4.29884942215616,86.15,22.57655,88.36874,-5.22198549563039,-0.368017005116296,276.5,4.75572919030273
396,150,10.732532306429,65.68,15.216,5.15660897780607,78.4629622062971,37.92,5084.78580812749,4.32702328308299,86.12,22.57656,88.368752,-5.49043072530386,-0.527763363701839,277.2,4.76646172260916
397,150,10.7795087326227,65.5933333333333,15.212,5.20239475521045,79.1388290162613,37.94,5094.59879345581,4.35534856093202,86.09,22.57657,88.368764,-5.75544461449525,-0.68729862397866,277.9,4.77724123134178
398,150,10.8275835185764,65.5066666666667,15.208,5.24688589687488,79.7946407196732,37.96,5103.67543522458,4.38381888263524,86.06,22.57658,88.368776,-6.01686153815039,-0.846558973969741,278.6,4.78806881486036
399,150,10.8767134002277,65.42,15.204,5.28979781132342,80.4260859233613,37.98,5111.9930465564,4.41242784249038,86.03,22.57659,88.368788,-6.27451811920148,-1.00548071165854,279.3,4.79894552826058
400,150,10.9268541639991,65.3333333333333,15.2,5.33085600874501,81.0290113329242,38,5119.53083775467,4.44116900360215,86,22.5766,88.3688,-6.52825333067244,-1.16400027046891,280,4.80987238242458
401,150,10.9779606865878,65.2466666666667,15.196,5.36979785679159,81.599448231805,38.02,5126.26996826699,4.47003589933056,85.97,22.57661,88.368812,-6.77790859631556,-1.32205424469088,280.7,4.82085034311117
402,150,11.029986975573,65.16,15.192,5.40637426052881,82.1336377659537,38.04,5132.19359377676,4.49902203474585,85.94,22.57662,88.368824,-7.02332788971644,-1.47957941484215,281.4,4.83188033008674
403,150,11.0828862108062,65.0733333333333,15.188,5.44035125579357,82.6280548729927,38.06,5137.28690830517,4.52812088808984,85.91,22.57663,88.368836,-7.26435783180543,-1.63651277295492,282.1,4.84296321629755
404,150,11.1366107865464,64.9866666666667,15.184,5.47151150576625,83.0794307035548,38.08,5141.53718121844,4.55732591224328,85.88,22.57664,88.368848,-7.5008477867146,-1.7927915477784,282.8,4.8540998270841
405,150,11.1911123543017,64.9,15.18,5.49965569118467,83.4847733921833,38.1,5144.93378904779,4.58663053619895,85.85,22.57665,88.36886,-7.73264995592019,-1.94835322988633,283.5,4.8652909394384
406,150,11.2463418663399,64.8133333333333,15.176,5.52460378530713,83.841387045821,38.12,5147.46824204257,4.61602816654009,85.82,22.57666,88.368872,-7.95961947061198,-2.10313559668002,284.2,4.87653728130474
407,150,11.3022496198279,64.7266666666667,15.172,5.54619620546926,84.1468888293795,38.14,5149.1342053902,4.64551218892389,85.79,22.57667,88.368884,-8.18161448223142,-2.25707673727645,284.9,4.88783953092457
408,150,11.3587853015613,64.64,15.168,5.56429483386841,84.399224040116,38.16,5149.92751504993,4.67507596956969,85.76,22.57668,88.368896,-8.39849625112252,-2.41011507727193,285.6,4.89919831622613
409,150,11.4158980332427,64.5533333333333,15.164,5.57878390104631,84.5966790754662,38.18,5149.84618816077,4.70471285675158,85.73,22.57669,88.368908,-8.61012923323953,-2.56218940337094,286.3,4.91061421425937
